doc_id,clausula_id,clausula,sentimiento,confianza,tiene_negador,tiene_cuantificador_bajo,tiene_modal_atenuante,topico
39030,0,"Muy buena clase, se nota el conocimiento del profesor",POS,0.9781,False,False,False,-1
39031,0,"Se nota que ama lo que enseña, además le gusta enseñar",POS,0.9408,False,False,False,-1
39032,0,Tiene mucho conocimiento,NEU,0.5289,False,False,False,1
39034,0,Se nota que sabe mucho del tema,NEU,0.6561,False,False,False,1
39042,0,"sus clases son interesantes, entiendo muy bien sus clases",POS,0.9612,False,False,False,0
39043,0,"Apropia de manera clara el tema, aclara dudas, realiza actividades lúdicas, su método es excelente",POS,0.8941,False,False,False,5
39049,0,Se encarga de explicar el tema y hacerlo entender por medio de varias actividades didácticas,POS,0.5659,False,False,False,-1
39051,0,"Se sabe que conoce el tema, las clases son didácticas y trata de explicar todo a profundidad",POS,0.8257,False,False,False,0
39056,0,"El profesor hace diversas reflexiones que dejan la puerta abierta para el análisis y el desarrollo de habilidades de pensamiento crítico de los estudiantes, de esta manera aporta su conocimiento para el aprendizaje de los alumnos",POS,0.8061,False,False,False,-1
39057,0,"Se evidencia que maneja muy bien el tema, sus clases son entretenidas y dinámicas",POS,0.9693,False,False,False,0
39059,0,"Apropiación del tema, fácil entendimiento para los estudiantes",NEU,0.8029,False,False,False,-1
39063,0,resaltar bueno: Nada,NEU,0.6837,True,False,False,11
39063,1,"hay que resaltar que ya no está en edad para enseñar, debería retirarse y dejar de amargar a los estudiantes",NEG,0.9362,True,False,True,3
39064,0,"Por medio de ejemplos de la vida real explica los temas, haciendo que una materia tan compleja como sociologia sea más entendible",POS,0.685,False,False,False,1
39066,0,Clases y aportes didácticos,NEU,0.6364,False,False,False,0
39071,0,"El profesor explica de manera sencilla y organizada para facilitar la comprensión por parte de los estudiantes, aporta ejemplos y casos para que los estudiantes participen y discutan de los temas expuestos en clase",POS,0.8126,False,False,False,0
39075,0,Experiencia y dominio del tema,POS,0.5486,False,False,False,1
39077,0,"Clase increíble, el profesor es muy bueno, explica muy bien y hace la clase didáctica y amena, se nota su experiencia y conocimiento y lo aplica en la clase",POS,0.9798,False,False,False,0
39079,0,"Es buen profesor, sabe mucho",POS,0.9583,False,False,False,0
39080,0,Es uno de los mejores profesores,POS,0.9672,False,False,False,0
39081,0,Cumplen con el temario y tratan de garantizar el aprendizaje de la totalidad de los estudiantes,POS,0.495,False,False,False,0
39087,0,El profesor promueve la participación activa en clase por parte de los estudiantes para lograr que estos aprendan de lo expuesto,POS,0.6664,False,False,False,0
39089,0,"Excelente profesor, de mis clases preferidas",POS,0.9724,False,False,False,0
39092,0,Es estricto con los trabajos,NEU,0.7434,False,False,False,1
39092,1,en clase siempre trata de que entendamos y que nos demos cuenta de nuestros errores,NEU,0.6616,False,False,False,-1
39098,0,Tiene mecanismos de aprendizajes,POS,0.6545,False,False,False,0
39105,0,Explicaciones muy claras,NEU,0.5303,False,False,False,1
39105,1,Respeto total para todos los estudiantes,POS,0.6345,False,False,False,0
39105,2,"Continuamente invita a ir más allá de los temas formales de la clase, problematizando e incentivando preguntas ligadas a la realidad del país",NEU,0.6667,False,False,False,0
39109,0,"El profesor es organizado en su enseñanza y se asegura de que los estudiantes entiendan de los temas que se ven en clase, también aporta reflexiones acerca de los diferentes temas que se exponen",POS,0.7995,False,False,False,0
39110,0,explica muy bien,POS,0.9363,False,False,False,1
39111,0,Explica de manera clara las temáticas y hace fácil su aprendizaje,POS,0.8806,False,False,False,1
39116,0,"Buena metodología, interesado enas dudas de los estudiantes, sabe llegar a acuerdos",POS,0.7209,False,False,False,0
39118,0,"Amable, responde todas las dudas y conoce del tema",POS,0.7774,False,False,False,5
39119,0,"Me encantó esta clase, al profesor le debo mi creciente interés por el Derecho Constitucional",POS,0.9712,False,False,False,-1
39121,0,Es un gran maestro,POS,0.9584,False,False,False,0
39122,0,"Entretenida, clara, sencilla",POS,0.876,False,False,False,1
39122,1,Buen ambiente de clase,POS,0.9178,False,False,False,0
39122,2,Calificación acorde con la clase,NEU,0.8234,False,False,False,0
39123,0,Su facilidad de explicar y aclarar conceptos,POS,0.8265,False,False,False,1
39124,0,"Es amable, tierno, muy buen profesor",POS,0.9665,False,False,False,0
39129,0,Excelente profesor de la materia sabe la mayoría de los detalles acerca de los temas,POS,0.8365,False,False,False,0
39130,0,"Buen docente,amable,educado,respetuosos",POS,0.7834,False,False,False,0
39131,0,Buena organización y tratamiento de temas,POS,0.9391,False,False,False,1
39134,0,Demuestra el conocimiento sobre los temas de la clase e incentiva el verdadero aprendizaje,POS,0.7652,False,False,False,0
39135,0,"Muy atenta, clara, abierta al diálogo y gran manejo de los temas",POS,0.9483,False,False,False,1
39136,0,Una profesora muy buena y tiene facilidad para explicar los temas,POS,0.9689,False,False,False,0
39137,0,"Buena profesora, inteligente",POS,0.9499,False,False,False,0
39141,0,Tiene un buen manejo del tema,POS,0.9375,False,False,False,1
39141,1,a veces va muy rápido y quedan ideas inconclusas que nos damos cuenta en las evaluaciones,NEG,0.8676,False,False,False,-1
39144,0,"Es una persona que tiene mucho conocimiento en su area ,se evidencia el amor que tiene por su profesion,es amable y tiene un tratao amable",POS,0.9652,False,False,False,1
39145,0,Buena exigencia que muestra resultados positivos al aprendizaje,POS,0.9487,False,False,False,0
39148,0,"Es una profesora increíble, se esmera mucho porque entendamos e intenta hacer todo de una manera muy sencilla para la compresión",POS,0.963,False,False,False,2
39149,0,Muy buena clase,POS,0.9632,False,False,False,0
39149,1,Clara en los temas,NEU,0.6236,False,False,False,1
39149,2,también en la forma de evaluación,NEU,0.8553,False,False,False,1
39149,3,Gran comunicación con los estudiantes y disposición a ayudarlos,POS,0.9479,False,False,False,0
39149,4,Gran profesora,POS,0.6012,False,False,False,0
39150,0,"Su desempeño como docente es muy bueno, a la hora de explicar y retroalimentar las notas es muy clara",POS,0.9606,False,False,False,-1
39151,0,"Sabe explicar, es amable y buena persona",POS,0.934,False,False,False,1
39153,0,LA METODOLOGIA SU FORMA DE EXPLICAR EXCELENTE DOCENTE,POS,0.9378,False,False,False,-1
39155,0,Es muy aplicada y muy dedicada a ayudarnos,POS,0.9649,False,False,False,1
39161,0,Muy buena profe,POS,0.9528,False,False,False,0
39162,0,Excelente explicación de los temas y manejo de la clase,POS,0.9007,False,False,False,0
39164,0,"Muy buena docente, gran explicación en los temas enseñados",POS,0.9721,False,False,False,0
39167,0,"Sabe demasiado de los temas de la clase, he intenta explicarlo de forma que todos podamos entender",POS,0.6907,False,False,False,-1
39168,0,"Excelente clase, muy didáctica",POS,0.9737,False,False,False,0
39168,1,Fácil de prestar atención y seguir,NEU,0.8072,False,False,False,-1
39169,0,Sabe de los temas,NEU,0.5966,False,False,False,1
39174,0,"El profesor conoce mucho del tema y utiliza el poco espacio de la clase para ver todos los temas y explicarlos bien, es eficaz y muy buen historiador acerca de la política colombiana",POS,0.901,False,True,False,14
39174,1,Además que nos introdujo a la Vorágine como ejemplo de lo que sucedía en Colombia de manera constitucional,NEG,0.5077,False,False,False,14
39175,0,Buena explicación y temas interesantes,POS,0.9501,False,False,False,1
39179,0,"Sencilla, fácil de entender, bastante entretenida",POS,0.9214,False,False,False,1
39180,0,Su claridad y su facilidad de involucrarse con estudiantes,POS,0.9203,False,False,False,0
39187,0,Buena explicación de los temas y actitudes en clase,POS,0.7683,False,False,False,-1
39191,0,"Muy buena clase para dar una nueva perspectiva del mundo, un muy buen abordaje y bastante interesante",POS,0.9784,False,False,False,0
39192,0,"Amable, buena gente",POS,0.833,False,False,False,1
39201,0,"Es uno de los mejores profesores, tiene un dominio total sobre el tema, las explicaciones son muy claras, al hacer uso de su propio material se entiende de una forma más amena los temas",POS,0.9717,False,False,False,0
39203,0,Es un profesor muy completo,POS,0.9224,False,False,False,0
39207,0,"Increíble docente, maneja su materia a la perfección y al tiempo comparte de manera eficaz todo su conocimiento con sus estudiantes",POS,0.9691,False,False,False,0
39208,0,"El profesor tiene increíble experiencia como profesor e investigador, sabe mucho acerca de la teoría y es uno de los mejores en esta tarea que es enseñar",POS,0.9774,False,False,False,-1
39209,0,Buena comunicación con estudiantes y organización con notas y actividades,POS,0.8828,False,False,False,0
39210,0,Es un docente que se preocupa por lo que los estudiantes aprenden y si en realidad están aprendiendo,POS,0.7826,False,False,False,-1
39213,0,"Metodología, evaluación, retroalimentación",NEU,0.8173,False,False,False,15
39214,0,"Buen profesor, amable",POS,0.9308,False,False,False,0
39219,0,Muy buenas explicaciones por parte del profesor a la hora de enseñar los temas,POS,0.9483,False,False,False,0
39219,1,Además la forma de incentivar a participar y desarrollar el pensamiento es muy buena,POS,0.9703,False,False,False,1
39220,0,"Temas interesantes y útiles, buenas explicaciones y ejemplos",POS,0.9261,False,False,False,1
39223,0,Un profesor muy completos,NEG,0.391,False,False,False,0
39226,0,"Muy buen profesor, a diferencia de Ricardo Ávila, tiene un buen trato hacia los estudiantes",POS,0.9625,False,False,False,0
39230,0,"El control de los temas que tiene el profesor es increíble, lo que permite que pueda explicarlo de diferentes maneras para una mejor compresión",POS,0.94,False,False,False,0
39231,0,"Clara, concisa y efectiva al evaluar",POS,0.6799,False,False,False,1
39232,0,"Excelente metodología para explicar, amable y comprensivo",POS,0.9543,False,False,False,-1
39233,0,Es un docente académicamente muy preparado e imparte sus conocimientos muy bien,POS,0.9739,False,False,False,0
39237,0,"Es un gran docente, que siempre se esta llevando a cabo dinámicas que lleva a los estudiantes a adquirir de manera eficaz el conocimiento",POS,0.9638,False,False,False,0
39238,0,"Muy buena clase, mi favorita de la carrera gracias al profesor y el amor que transmite por la materia",POS,0.9818,False,False,False,0
39239,0,"Utiliza una metodología de BOOTCAMP que deberían ser mas implementada por otros profesores, genera una relación mas directa y concreta con los conceptos aprendidos",POS,0.577,False,False,False,0
39240,0,El profesor es muy bueno academicamente e imparte de manera correcta sus conocimientos,POS,0.9667,False,False,False,0
39241,0,Excelente explicación de temas y manejo de la clase,POS,0.9312,False,False,False,0
39246,0,"El profesor Diego siempre está dispuesto a escuchar a los estudiantes, es muy claro con los temas y se nota su pasión por lo que enseña",POS,0.968,False,False,False,0
39246,1,"En su clase se aprende no solo sobre los temas de la clase, sino que también se adquieren herramientas para la investigación y para el uso de las tecnologías aplicado al Derecho, cosa que no se ve en otras materias",NEU,0.5066,True,False,False,0
39246,2,Lleva invitados expertos en los temas que ayudan a comprender mejor,POS,0.8817,False,False,False,-1
39246,3,"Sus clases son muy entretenidas y conecta bien con los estudiantes, motiva la participación activa",POS,0.9756,False,False,False,0
39246,4,Los temas son innovadores,POS,0.9177,False,False,False,1
39246,5,Nadie podría dictar esa clase mejor,POS,0.526,True,False,True,3
39249,0,La profesora demuestra que conoce mucho del tema y lo explica de forma muy clara aún cuando es nuevo para todos y es muy técnico,POS,0.9579,False,False,False,0
39257,0,Excelente profesora,POS,0.6124,False,False,False,0
39258,0,Los temas de clase son bastante ordenados,POS,0.6297,False,False,False,0
39258,1,me hubiese gustado mas tener con ella catedra mas que seminario,POS,0.5864,False,False,False,2
39259,0,Tiene lo suyo,POS,0.6738,False,False,False,1
39259,1,debería ser más didáctica,NEU,0.7599,False,False,True,0
39261,0,Un docente con experiencia y una escucha asertiva en índoles académicas y demás,POS,0.6372,False,False,False,0
39269,0,Es organizado y cumple con los horarios,POS,0.805,False,False,False,6
39272,0,"El doctor busca siempre la mejor manera de llevar la clase, evalúa las temáticas correspondientes todas las semanas para resolver dudas y mejorar en las que sea necesaria, las lecturas del doctor son muy acertadas y promueven el debate y las preguntas en clase",POS,0.9403,False,False,True,9
39272,1,"Me gusta que además de la exigencia y la explicación en clase, el trabajo individual toma importancia pues la responsabilidad es el éxito en su clase",POS,0.9342,False,False,False,0
39273,0,"tiene un metodo de enseñanza y evaluación excelente, acalar dudas de manera sencilla y permite que el estudiante busque, de la mano con su guía, las respuestas a lo que se plantea",POS,0.8907,False,False,False,-1
39273,1,en general es un excelente docente,POS,0.9674,False,False,False,0
39274,0,Muy didáctico y con gran oralidad,POS,0.9694,False,False,False,7
39278,0,"Me gusta la metodología aplicativa de las temáticas, además que gracias al trabajo en grupo promueve y facilita conocer de temas diversos según la temática y los diversos casos que hay en el mundo haciendo derecho comparado y siguiendo normas internacionales en cuanto a los derechos y las intervenciones sobre ellos",POS,0.9078,False,False,False,1
39279,0,"un docente que trae a colación temas excepcionales brindando una vista a una cosmovisión diferente del derecho, por ejemplo, las comunidades indígenas, desplazados, personas en condición de discapacidad, etc",NEU,0.548,False,False,False,-1
39279,1,generando un debate y un aprendizaje para casos como estos que salen del formato común de la academia,POS,0.6605,False,False,False,0
39281,0,"Para mi es el mejor profesor de derecho constitucional que he tenido, además de usar metodologias innovadoras para hacer entender las temásticas, mas alla de memorizar y recitar, entender no solo como se hace el proceso o los diferentes debates en cuanto a las temáticas sino que lleva a ponerlo en práctica",POS,0.9368,True,False,False,-1
39281,1,Por ejemplo una ocasión donde para poder comprender la temática y el procedimiento llevo a cabo una simulación de audiencia donde se tomo el tiempo de explicar parte por parte,NEU,0.7636,False,False,False,-1
39282,0,tenia un método de enseñanza peculiar,POS,0.6605,False,False,False,-1
39282,1,muy bueno que generaba debates y reconocía el esfuerzo del estudiante,POS,0.966,False,False,False,0
39286,0,Enseña cosas más alla que no se han incluido por completo en la temática,NEG,0.6737,True,False,False,3
39286,1,"son aspectos muy importantes, gracias a eso el amplia y muestra como el derecho procesal esta en todo y las diferentes variables del caso, además todos los casos son analizados a profundidad, además que resalto la exigencia en cuanto a la argumentación y justificación de respuestas",POS,0.8232,False,False,False,1
39287,0,en lo personal siento que es un docente que puede que tenga conocimiento y experiencia en la materia a pesar de que no logre transmitirlo durante la clase,POS,0.6907,True,False,False,-1
39291,0,"La metodología que maneja es excelente, las lecturas y la explicación de las temáticas son acertadas, casuísticas y me encantan las variables hipoteticas que el desarrolla haciendo parecer el tema super sencillo, su experiencia y conocimientos son motivadores, logra generar el amor por la materia",POS,0.9723,False,False,False,-1
39292,0,"un docente que posee la capacidad de generar un debate jurídico durante las clases, explica los temas de una buena forma y tiene un sistema de evaluación que califica lo entendido por el estudiante",POS,0.9043,False,False,False,-1
39296,0,"Ser más respetuosa con los estudiantes, suele responder de forma negativa y grosera muchas veces si uno le pregunta algo",NEG,0.7279,False,False,False,3
39297,0,"La profesora Ingrid es extraordinaria, sabe explicar todo con claridad y fomentar el pensamiento crítico",POS,0.9696,False,False,False,0
39302,0,"La profesora Vicky es cordial, amable y respetuosa en todo momento, siempre propiciando un ambiente relajado y sano en su salón de clases",POS,0.9623,False,False,False,2
39306,0,"Una excelente docente, con dominio de la materia",POS,0.9613,False,False,False,0
39310,0,"todo bien, enseña y no es exigente",POS,0.6959,True,False,False,-1
39313,0,"Excelente docente, hace talleres para poner en práctica lo enseñado en la cátedra",POS,0.9555,False,False,False,-1
39320,0,"es un muy buen profesor, tiene un muy buen dominio del tema y sabe de las cosa de las que habla, tiene compromiso con los estudiantes y que nos ayuda a comprender todos los temas vistos en clase, nos ayudo mucho y nos tiene mucha paciencia en la comunidad",POS,0.9735,False,False,False,0
39323,0,Tienes buenas actividades para poder en practica los visto en clase,POS,0.8136,False,False,False,-1
39333,0,La profesora es muy comprensiva y respetuosa,POS,0.9634,False,False,False,0
39333,1,Enseña muy bien y resuelve las dudas de los estudiantes de manera eficiente,POS,0.8864,False,False,False,-1
39334,0,"Es una docente muy amable que comparte su conocimiento con compromiso, tranquilidad y siempre vela por que todos los estudiantes entiendan",POS,0.9513,False,False,False,2
39337,0,Me gusto que es una persona que conoce mucho acerca de lo que habla y es una persona que le gusta comprender a sus alumnos,POS,0.9766,False,False,False,-1
39340,0,Muy buena docente,POS,0.9438,False,False,False,0
39341,0,"es excelente docente, deberían asignarle una cátedra",POS,0.6273,False,False,False,0
39342,0,Es una profesora que se nota la vocacion y el gusto por la materia es comprensiva su metodologia en clase es dinamico y exelente para el aprendizaje manejando metodos de examenes para entender el tema,POS,0.9553,False,False,False,2
39345,0,Excelente educador,POS,0.7899,False,False,False,0
39346,0,"excelente docente, se le nota el amor por la docencia y la academia",POS,0.9753,False,False,False,0
39346,1,De los mejores profesores de la facultad sin duda,POS,0.9519,True,False,False,0
39361,0,Se ve que tiene compromiso para la enseñanza,POS,0.683,False,False,False,-1
39363,0,Su clase es muy dinámica,POS,0.7607,False,False,False,0
39364,0,La doctora expresa de manera clara la temática que se abordará durante el año,NEU,0.6514,False,False,False,9
39365,0,"Magnífica docente, deja muy claros los conceptos y va al punto",POS,0.9616,False,False,False,0
39372,0,"un docente muy educado, cumple con los temas propuestos en clase",POS,0.9227,False,False,False,-1
39379,0,Su manejo de los temas explicados por le docente,NEU,0.7685,False,False,False,0
39384,0,"En mi experiencia, el profesor Javier tiene un buen manejo de la clase",POS,0.8592,False,False,False,-1
39384,1,implementa las didácticas requeridas en una comunidad,NEU,0.6471,False,False,False,1
39384,2,"El docente incentiva el aprendizaje, implementa trabajos que permiten analizar la teoría en la practica, es un profesor con conocimientos muy solidos que en todo momento intento enseñar y visualizar en los estudiantes",POS,0.9093,False,False,False,0
39386,0,El docente en su metodología propende porque los estudiantes pueden apropiar los conocimientos en lo práctico y ello es de reconocer en tanto que se sale de la línea teórica para darle una aplicación y formal integralmente a los estudiantes,NEU,0.5565,False,False,False,0
39386,1,Sin perjuicio todo lo anterior de brindar los conocimientos teóricos necesarios,NEU,0.6659,True,False,False,1
39392,0,El docente domina los temas y ello se ve en explicaciones no solamente teorícas sino llevadas a la práctica,NEU,0.6361,True,False,False,0
39392,1,"Luego, un docente que tiene la capacidad de transponer los conceptos a la práctica es un docente que maneja muy bien los temas",POS,0.9054,False,False,False,0
39392,2,"En ese sentido, el docente conoce, interpreta, domina y explica los temas de buena manera",POS,0.8717,False,False,False,0
39397,0,El docente tiene un bagaje académico y profesional impresionante y ello se transmite en cada una de las sesiones que se desarrollaron en el curso,POS,0.9628,False,False,False,-1
39397,1,Es realmente un muy buen docente que propende no solo por un desarrollo académico sino también integro de los estudiantes,POS,0.9597,True,False,False,0
39398,0,"El doctor evidencia bastante conocimiento, por lo que no solo se queda en los límites de la materia de constitucional si no que conecta con más áreas, además su oralidad es muy buena",POS,0.9685,True,False,False,9
39400,0,"El docente no limita sus sesiones a repetir lo visto en cátedra, por lo que implementa ejercicios prácticos que nos acercan a desarrollo de diferentes habilidades sin perder de vista el enfoque teórico",NEU,0.4993,True,False,False,0
39400,1,"Ello es extremadamente útil en tanto que la formación no solamente debe ser teórica, debe comprender un plano práctico y el docente comprende ello muy bien",POS,0.9151,True,False,False,-1
39400,2,Es un maravilloso docente que es capaz de hacer una formación integral de profesionales,POS,0.9661,False,False,False,0
39403,0,"Antes que docente, el doctor José Restom es persona y su calidad humana es maravillosa, su preocupación por el desarrollo integro de los estudiantes es de admirar, comprende el significado de profesor",POS,0.9681,False,False,False,0
39403,1,"Por otra parte, su clase es excelente, domina la teoría, la práctica, propende porque no solamente tengamos un grado teórico sino también un conocimiento práctico completo",POS,0.9485,True,False,False,-1
39403,2,Es uno de los mejores docentes que he tenido la oportunidad de conocer,POS,0.9683,False,False,False,0
39403,3,Su manera de desarrollar la clase es muy integra y permite que estemos en constante contacto con los temas en tanto que incentiva al compromiso y pensamiento crítico,POS,0.9457,False,False,False,-1
39407,0,"Es un buen profesor, un gran orador y sabe mucho sobre todos los temas",POS,0.9709,False,False,False,0
39408,0,El profesor explica bien los temas que le corresponden,POS,0.6101,False,False,False,0
39411,0,"Es un excelente profesor, con una metodología de enseñanza muy efectiva",POS,0.9767,False,False,False,0
39411,1,Explica todos los temas de forma clara y sencilla,POS,0.7873,False,False,False,1
39417,0,"Muy buena profesora, es evidente que le encanta la docencia y eso se ve reflejado en su metodología de clase",POS,0.9773,False,False,False,0
39422,0,Persona organizada y que tiene conocimiento amplio de la materia,POS,0.7713,False,False,False,1
39424,0,Clase muy aburrida,NEG,0.9219,False,False,False,3
39424,1,"El docente no implementa formas prácticas de entender los temas, solo se limita a dejar sentencias y exposiciones que en ocasiones son complejas",NEG,0.9487,True,False,False,3
39424,2,En clase se retroalimentan,NEG,0.6507,False,False,False,0
39424,3,no es efectiva la explicación,NEG,0.6294,True,False,False,-1
39426,0,"Es muy buen docente, maneja un amplio conocimiento y su forma de enseñanza mediante la lectura de jurisprudencia hace que su clase sea muy completa",POS,0.9723,False,False,False,0
39429,0,Tiene muy buen dominio de los temas,POS,0.9511,False,False,False,1
39433,0,"Es un excelente docente, maneja una amplia trayectoria y al compartir su experiencia como abogado, ilustra mucho el mundo laboral, aspecto que termina siendo muy útil",POS,0.9746,False,False,False,-1
39436,0,"con su clase se prepara para la realidad y no solo se queda en el derecho formal, es muy práctica su clase",POS,0.8913,True,False,False,0
39441,0,"Es una excelente docente, su manera de explicar es muy asertiva, debido al amplio conocimiento que maneja, al igual, que su forma de calificar, ya que deriva un aprendizaje continuo",POS,0.9643,False,False,False,2
39444,0,"Es excelente profesora, con sus actividades se entiende todo lo que se pretende explicar, tiene mucha disponibilidad para enseñar",POS,0.9783,False,False,False,0
39449,0,Explica de forma clara y detallada los temas y siempre está atento a resolver las dudas que se le presentan,POS,0.6067,False,False,False,5
39449,1,Es siempre amable,POS,0.5681,False,False,False,1
39450,0,"Es muy buen docente, tiene una amplia experiencia en la materia lo que ayuda a que el aprendizaje sea asertivo",POS,0.9561,False,False,False,0
39453,0,"Muy buen penalista, sabe mucho de todos los temas vistos y siempre llega con muy buena actitud",POS,0.9615,False,False,False,1
39455,0,"El profesor explica de manera clara en todas sus clases, y se preocupa por la comprensión de los estudiantes del tema",POS,0.8614,False,False,False,0
39458,0,"Llega puntual a las clases, propicia excelentes métodos para aprender",POS,0.9075,False,False,False,0
39462,0,"Cumple el horario establecido, promueve el respeto",NEU,0.5872,False,False,False,6
39464,0,la clase siempre es enfocada a temas de realidad social y cotidianidad,NEU,0.7494,False,False,False,0
39466,0,Llega puntual a las clases,NEU,0.8105,False,False,False,6
39467,0,Es una excelente docente,POS,0.9635,False,False,False,2
39469,0,Excelente docente y método de enseñanza,POS,0.9561,False,False,False,0
39475,0,"Muy buena docente, clases y temas claros y didacticos",POS,0.9721,False,False,False,0
39477,0,La docente no asiste a clase y se la pasa mandando reemplazos,NEG,0.955,True,False,False,3
39478,0,"Es muy buen profesor, explica muy bien",POS,0.9716,False,False,False,0
39480,0,El profesor Alexander es un excelente pedagogo que da muchas oportunidades para practicar nuestra habilidades,POS,0.9681,False,False,False,-1
39480,1,Él proporciona explicaciones amplias y coherentes,POS,0.7866,False,False,False,1
39480,2,"Además, incentiva a los estudiantes a leer sobre los diferentes problemas sociales",POS,0.5505,False,False,False,-1
39481,0,Es muy amable,POS,0.8762,False,False,False,1
39482,0,Es una persona agradable que hace de la clase un espacio ameno,POS,0.9677,False,False,False,0
39484,0,Muy buena persona y solidaria,POS,0.9621,False,False,False,1
39486,0,Es un excelente profesor,POS,0.9684,False,False,False,0
39486,1,Es muy inteligente y la mayor parte de cosas que aprendí en biene fueron gracias a él,POS,0.9673,False,False,False,0
39486,2,"Debería dictar cátedra si aún no lo hace, incentiva el pensamiento crítico, muestra los conceptos teóricos aplicados a la práctica y es excelente profesional",POS,0.8879,True,False,True,-1
39486,3,Felicitaciones al Externado por tenerlo como docente,POS,0.9454,False,False,False,0
39489,0,"El doctor Jorge nos enseño demasiado, aprendí muchas cosas que en la cátedra no se enseñaron",POS,0.6684,True,False,False,-1
39489,1,Es muy claro con los conceptos que da y se observa que tiene un gran dominio del tema,POS,0.9624,False,False,False,1
39492,0,"Es muy exigente, lo cual es bueno porque ahora es muy difícil conseguir un profesor así",NEG,0.6723,False,False,False,-1
39492,1,"Sus trabajos perfectamente pueden dejarlo a uno pensando toda la semana, nos refuerza todos los temas vistos en clase y además nos enseña temas muy relacionados con créditos y finanzas, cómo una manera diferente de entender bienes",POS,0.9527,False,False,False,0
39493,0,Excelente docente,POS,0.5798,False,False,False,0
39494,0,EXCELENTE PROFESOR Y PERSONA,POS,0.9513,False,False,False,0
39494,1,"Explica muy bien los temas, es compasivo, buen docente y es exitoso el aprendizaje",POS,0.9749,False,False,False,0
39495,0,"explca muy bien, esta al pendiente de la actualidad",POS,0.9227,False,False,False,1
39496,0,"El doctor Héctor es un excelente profesor, nos enseño muchas cosas básicas que no aprendimos en primer año y que son fundamentales para un abogado, además completo todo el temario que se designo y aprendí demasiadas cosas en esta clase",POS,0.9619,True,False,False,-1
39499,0,"El profesor Héctor es muy buen profesor, de hecho a muchos estudiantes ayudo a cubrir todos los vacíos académicos que traemos de primer año",POS,0.9315,False,False,False,-1
39499,1,"Tanto así, que tuvo que parar el programa hasta que entendiéramos toda la acción de tutela y de inconstitucionalidad",NEG,0.8775,False,False,False,3
39500,0,Excelente docente,POS,0.5798,False,False,False,0
39500,1,facilita el aprendizaje y logra conectar todos los temas con la realidad actual e incentiva que el alumno quiera investigar cada vez más,POS,0.8563,False,False,False,0
39503,0,"El doctor Diego es un muy buen profesor, nos apoyaba mucho en la clase con talleres para practicar los temas que se ven en clase",POS,0.9616,False,False,False,9
39503,1,El profesor siempre busca que entendamos todos los temas,NEU,0.5505,False,False,False,0
39503,2,"Además, fue muy asequible a la clase cuando el método se volvió monótono y lo cambio por otras dinámicas que también fueron provechosas",NEU,0.745,False,False,False,0
39507,0,"El profe Diego tiene comunicación frecuente con la profesora Luisa Brito de cátedra, lo cual es muy bueno porque en comunidad va a la par con la cátedra",POS,0.9592,False,False,False,-1
39507,1,Siempre está informada de lo que ya vimos y refuerza todas las dudas que nos puede surgir,POS,0.6408,False,False,False,5
39507,2,También me gusta que esta enrede Razo de nuestro desempeño y su preopciqicon principal no es una nota sino que aprendamos,POS,0.7552,True,False,False,-1
39511,0,No hay ningún aspecto bueno que pueda resaltar,NEG,0.911,True,False,False,11
39515,0,Resaltó dls profesor que es muy atento a la clase y a sus estudiantes,POS,0.9593,False,False,False,-1
39517,0,Buen profesor,POS,0.4512,False,False,False,0
39529,0,"Su conocimiento y experiencia es fundamental e interesante en el proceso de enseñanza, haciendo que las clases sean más amenas",POS,0.9363,False,False,False,-1
39532,0,Utiliza herramientas como las TIC para aprender los temas de manera más practica,POS,0.5398,False,False,False,0
39535,0,"Es una excelente clase, a muchos no nos llamaba la atención el derecho constitucional",POS,0.6132,True,False,False,-1
39535,1,"con la forma de dar la clase y los temas abordados, el derecho constitucional es muy bonito",POS,0.9557,False,False,False,-1
39536,0,Excelente profesora,POS,0.6124,False,False,False,0
39536,1,Aprendimos mucho y su trato siempre fue bueno,POS,0.9408,False,False,False,-1
39537,0,"Siempre esta interesada en nuestro aprendizaje, hace las clases dinamicas y diferentes actividades para entender mejor los temas",POS,0.8508,False,False,False,0
39538,0,Si conocimiento y la forma detransmitirlo,NEU,0.6433,False,False,False,1
39540,0,Explica de manera sintética y clara,POS,0.7008,False,False,False,1
39540,1,Mantiene buena energía en el espacio de clase,POS,0.9014,False,False,False,-1
39541,0,"Es un profesor que nos ayuda a comprender mejor los temas, hace diferentes actividades para practicar y además resuelve las dudas de manera oportuna",POS,0.9379,False,False,False,-1
39543,0,Es un gran conocedor de su área y explica de manera práctica los temas,POS,0.9583,False,False,False,1
39544,0,Fomenta la lectura crítica,POS,0.5029,False,False,False,12
39549,0,"El profesor Héctor es un gran profesor, sabe explicar los temas, se preocupa por darnos un buen acompañamiento en nuestro proceso de formación y siempre se preocupa por hacer interesante su clase, a través del uso de ejemplos y casos reales",POS,0.9593,False,False,False,-1
39564,0,Es una excelente docente,POS,0.9635,False,False,False,2
39566,0,La docente abre espacios en donde los estudiantes pueden acudir a museos en donde junto con personas especializas se brinda una mejor prospectiva de los temas expuestos y a su vez la docente realiza unos aportes que nos brinda una mejor visión,POS,0.7811,False,False,False,0
